card_id,path,status,root_cause_groups,themes,live_http,live_metadesc_present,live_metadesc_len,live_h1_count_raw_html,live_main_chars,live_canonical_selfref,live_robots,live_ld_types,live_title_len
506,/services/content-creation,exact-duplicate,RC-01|RC-04,META_DESC|H1_DUPLICATE|THIN,200,True,155,1,4200,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
507,/services/app-development,exact-duplicate,RC-01|RC-04|RC-06,META_DESC|H1_DUPLICATE|TITLE_TAG,200,True,167,1,4231,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,43
508,/blog/ai-receptionist-setup-guide,exact-duplicate,RC-01|RC-04|RC-06,META_DESC|H1_DUPLICATE|TITLE_TAG,200,True,145,1,11032,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
509,/industry/physios-chiropractors,exact-duplicate,RC-01|RC-05|RC-07,META_DESC|FAQ|THIN|CITATION|IMAGE_ALT,200,True,148,1,5194,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
510,/services/ai-consulting,exact-duplicate,RC-01|RC-04|RC-05,META_DESC|H1_DUPLICATE|FAQ|THIN,200,True,150,1,4197,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
511,/services/ai-automation,refuted-live,RC-01,THIN,200,True,158,1,4107,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
512,/services/ai-consulting,refuted-live,RC-01,META_DESC,200,True,150,1,4197,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
513,/services/ai-automation,refuted-live,RC-01,META_DESC,200,True,158,1,4107,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
514,/industry/physios-chiropractors,refuted-live,RC-01,META_DESC,200,True,148,1,5194,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
515,/services/ai-consulting,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|THIN|VALUEPROP,200,True,150,1,4197,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
516,/industry/trades,recommendation-only,RC-01|RC-07,META_DESC|VALUEPROP,200,True,157,1,5327,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,45
517,/services/ai-automation,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,158,1,4107,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
518,/industry/physios-chiropractors,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,148,1,5194,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
519,/industry/trades,obsolete-advice,RC-01|RC-02|RC-05|RC-07,META_DESC|SCHEMA|FAQ|VALUEPROP,200,True,157,1,5327,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,45
520,/services/ai-consulting,confirmed-3p-mutation,RC-04|RC-06|RC-07,H1_DUPLICATE|TITLE_TAG|VALUEPROP,200,True,150,1,4197,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
521,/services/ai-automation,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,158,1,4107,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
522,/industry/physios-chiropractors,confirmed-3p-mutation,RC-01|RC-04|RC-06|RC-07,META_DESC|H1_DUPLICATE|TITLE_TAG|VALUEPROP,200,True,148,1,5194,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
523,/industry/trades,confirmed-runtime,RC-01|RC-04|RC-07,H1_DUPLICATE|THIN|TABLE|VALUEPROP,200,True,157,1,5327,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,45
524,/industry/hospitality,obsolete-advice,RC-01|RC-02|RC-05|RC-07,SCHEMA|FAQ|THIN|TABLE,200,True,173,1,5332,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,53
525,/industry/fitness-coaches,obsolete-advice,RC-01|RC-05,FAQ|THIN,200,True,158,1,5073,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,54
526,/industry/ecommerce,obsolete-advice,RC-01|RC-05|RC-07,META_DESC|FAQ|THIN|VALUEPROP,200,True,163,1,5478,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,47
527,/industry/hospitality,obsolete-advice,RC-01|RC-05|RC-07,META_DESC|FAQ|THIN|VALUEPROP,200,True,173,1,5332,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,53
528,/book,obsolete-advice,RC-01|RC-05,META_DESC|FAQ|THIN,200,True,107,1,2578,True,"index, follow",BreadcrumbList|ListItem|WebPage,38
529,/industry/fitness-coaches,obsolete-advice,RC-01|RC-05,META_DESC|FAQ|THIN,200,True,158,1,5073,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,54
530,/industry/hospitality,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,173,1,5332,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,53
531,/industry/ecommerce,recommendation-only,RC-01|RC-07,META_DESC|VALUEPROP,200,True,163,1,5478,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,47
532,/industry/fitness-coaches,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,158,1,5073,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,54
533,/industry/hospitality,confirmed-3p-mutation,RC-01|RC-04|RC-06,META_DESC|H1_DUPLICATE|TITLE_TAG,200,True,173,1,5332,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,53
534,/book,refuted-live,RC-01,META_DESC,200,True,107,1,2578,True,"index, follow",BreadcrumbList|ListItem|WebPage,38
535,/industry/ecommerce,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,163,1,5478,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,47
536,/industry/fitness-coaches,confirmed-3p-mutation,RC-01|RC-02|RC-04|RC-05|RC-06|RC-07,META_DESC|H1_DUPLICATE|SCHEMA|FAQ|TITLE_TAG|VALUEPROP,200,True,158,1,5073,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,54
537,/book,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,107,1,2578,True,"index, follow",BreadcrumbList|ListItem|WebPage,38
538,/industry/ecommerce,confirmed-3p-mutation,RC-02|RC-05|RC-06|RC-07,SCHEMA|FAQ|TITLE_TAG|VALUEPROP,200,True,163,1,5478,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,47
539,/book,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,107,1,2578,True,"index, follow",BreadcrumbList|ListItem|WebPage,38
540,/blog/salon-barber-ai-guide,confirmed-runtime,RC-01|RC-03|RC-04|RC-07,META_DESC|H1_DUPLICATE|THIN|READABILITY|COOKIE_H1,200,True,137,1,9931,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,45
541,/blog,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE|HEADING_GENERIC,200,True,106,1,16244,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,48
542,/about,refuted-live,RC-01,THIN,200,True,144,1,2641,True,"index, follow",AboutPage|BreadcrumbList|ListItem,48
543,/blog,recommendation-only,RC-01|RC-07,META_DESC|THIN|READABILITY,200,True,106,1,16244,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,48
544,/how-we-work,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,107,1,3579,True,"index, follow",BreadcrumbList|ListItem|WebPage,45
545,/blog/salon-barber-ai-guide,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|THIN|TABLE,200,True,137,1,9931,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,45
546,/about,recommendation-only,RC-01|RC-07,META_DESC|VALUEPROP,200,True,144,1,2641,True,"index, follow",AboutPage|BreadcrumbList|ListItem,48
547,/how-we-work,refuted-live,RC-01,META_DESC,200,True,107,1,3579,True,"index, follow",BreadcrumbList|ListItem|WebPage,45
548,/blog,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,106,1,16244,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,48
549,/blog/salon-barber-ai-guide,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,137,1,9931,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,45
550,/about,recommendation-only,RC-01|RC-07,THIN|VALUEPROP,200,True,144,1,2641,True,"index, follow",AboutPage|BreadcrumbList|ListItem,48
551,/how-we-work,refuted-live,RC-01,META_DESC,200,True,107,1,3579,True,"index, follow",BreadcrumbList|ListItem|WebPage,45
552,/blog,confirmed-3p-mutation,RC-01|RC-04|RC-06,META_DESC|H1_DUPLICATE|THIN|TITLE_TAG,200,True,106,1,16244,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,48
553,/blog/salon-barber-ai-guide,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,137,1,9931,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,45
554,/about,confirmed-3p-mutation,RC-01|RC-04|RC-06,H1_DUPLICATE|THIN|TITLE_TAG,200,True,144,1,2641,True,"index, follow",AboutPage|BreadcrumbList|ListItem,48
555,/how-we-work,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,107,1,3579,True,"index, follow",BreadcrumbList|ListItem|WebPage,45
556,/industry/salons-barbers,obsolete-advice,RC-01|RC-02|RC-05,SCHEMA|FAQ|THIN,200,True,164,1,5422,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,60
557,/blog/hospitality-automation-guide,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,137,1,10189,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
558,/pricing,recommendation-only,RC-01|RC-07,THIN|TABLE,200,True,117,1,3030,True,"index, follow",BreadcrumbList|ListItem|WebPage,34
559,/blog/ai-automation-consulting-guide,obsolete-advice,RC-02|RC-05,SCHEMA|FAQ,200,True,139,1,10910,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
560,/industry/salons-barbers,recommendation-only,RC-01|RC-07,META_DESC|VALUEPROP,200,True,164,1,5422,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,60
561,/blog/hospitality-automation-guide,obsolete-advice,RC-01|RC-05|RC-07,FAQ|THIN|TABLE,200,True,137,1,10189,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
562,/pricing,refuted-live,RC-01,META_DESC,200,True,117,1,3030,True,"index, follow",BreadcrumbList|ListItem|WebPage,34
563,/blog/ai-automation-consulting-guide,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE|THIN,200,True,139,1,10910,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
564,/industry/salons-barbers,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,164,1,5422,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,60
565,/pricing,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|THIN|VALUEPROP,200,True,117,1,3030,True,"index, follow",BreadcrumbList|ListItem|WebPage,34
566,/blog/ai-automation-consulting-guide,recommendation-only,RC-01|RC-07,META_DESC|VALUEPROP,200,True,139,1,10910,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
567,/industry/salons-barbers,recommendation-only,RC-07,VALUEPROP,200,True,164,1,5422,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,60
568,/blog/ai-automation-consulting-guide,confirmed-runtime,RC-03|RC-04,H1_DUPLICATE|COOKIE_H1,200,True,139,1,10910,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
569,/pricing,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,117,1,3030,True,"index, follow",BreadcrumbList|ListItem|WebPage,34
570,/industry/gyms-fitness-studios,obsolete-advice,RC-01|RC-05|RC-07,FAQ|THIN|TABLE,200,True,160,1,5447,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,49
571,/blog/ai-voice-agent-buyers-guide,confirmed-3p-mutation,RC-03|RC-04|RC-06,H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,149,1,11197,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
572,/blog/small-business-ai-automation,obsolete-advice,RC-01|RC-02|RC-05|RC-07,META_DESC|SCHEMA|FAQ|CITATION|VALUEPROP,200,True,155,1,10897,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,54
573,/blog/hospitality-automation-guide,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,137,1,10189,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
574,/blog/ai-voice-agent-buyers-guide,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,149,1,11197,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
575,/blog/hospitality-automation-guide,confirmed-runtime,RC-01|RC-03|RC-04|RC-07,META_DESC|H1_DUPLICATE|COOKIE_H1|VALUEPROP,200,True,137,1,10189,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
576,/blog/ai-voice-agent-buyers-guide,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,149,1,11197,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
577,/industry/gyms-fitness-studios,refuted-live,RC-01,META_DESC,200,True,160,1,5447,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,49
578,/blog/small-business-ai-automation,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,155,1,10897,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,54
579,/industry/dentists,obsolete-advice,RC-01|RC-05,FAQ|THIN,200,True,170,1,5234,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
580,/blog/ai-voice-agent-buyers-guide,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,149,1,11197,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
581,/industry/gyms-fitness-studios,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|THIN|VALUEPROP,200,True,160,1,5447,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,49
582,/blog/small-business-ai-automation,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,155,1,10897,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,54
583,/,recommendation-only,RC-01|RC-07,THIN|VALUEPROP,200,True,132,1,10679,True,"index, follow",BreadcrumbList|ImageObject|ListItem|Organization|PostalAddress|WebPage|WebSite,64
584,/blog/small-business-ai-automation,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|THIN|COOKIE_H1|TITLE_TAG,200,True,155,1,10897,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,54
585,/industry/gyms-fitness-studios,confirmed-runtime,RC-04|RC-05|RC-07,H1_DUPLICATE|FAQ|VALUEPROP,200,True,160,1,5447,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,49
586,/,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,132,1,10679,True,"index, follow",BreadcrumbList|ImageObject|ListItem|Organization|PostalAddress|WebPage|WebSite,64
587,/industry/dentists,recommendation-only,RC-01|RC-07,META_DESC|VALUEPROP,200,True,170,1,5234,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
588,/industry/dentists,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,170,1,5234,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
589,/services/ai-receptionists,obsolete-advice,RC-01|RC-02|RC-05,META_DESC|SCHEMA|FAQ|THIN,200,True,152,1,6632,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,44
590,/,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,132,1,10679,True,"index, follow",BreadcrumbList|ImageObject|ListItem|Organization|PostalAddress|WebPage|WebSite,64
591,/blog/ai-estate-agents-systems-agencies,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|READABILITY,200,True,150,1,10747,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,52
592,/industry/dentists,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE|THIN,200,True,170,1,5234,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
593,/services/ai-receptionists,refuted-live,RC-01|RC-02,META_DESC|SCHEMA|THIN,200,True,152,1,6632,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,44
594,/,refuted-live,RC-01,THIN,200,True,132,1,10679,True,"index, follow",BreadcrumbList|ImageObject|ListItem|Organization|PostalAddress|WebPage|WebSite,64
595,/services/ai-receptionists,recommendation-only,RC-01|RC-07,THIN|VALUEPROP,200,True,152,1,6632,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,44
596,/blog/automate-no-show-follow-up,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,144,1,12904,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,45
597,/blog/homepage-first-redesigns-misdiagnose-conversion,refuted-live,RC-01,THIN,200,True,141,1,9620,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,51
598,/services/ai-receptionists,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,152,1,6632,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,44
599,/blog/automate-no-show-follow-up,obsolete-advice,RC-01|RC-02|RC-05,SCHEMA|FAQ|THIN,200,True,144,1,12904,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,45
600,/blog/ai-estate-agents-systems-agencies,recommendation-only,RC-01|RC-07,META_DESC|VALUEPROP,200,True,150,1,10747,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,52
601,/blog/homepage-first-redesigns-misdiagnose-conversion,refuted-live,RC-01,META_DESC,200,True,141,1,9620,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,51
602,/blog/automate-no-show-follow-up,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,144,1,12904,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,45
603,/blog/fitness-coach-enquiry-automation,confirmed-runtime,RC-01|RC-02|RC-03|RC-04|RC-05|RC-07,META_DESC|H1_DUPLICATE|SCHEMA|FAQ|CITATION|COOKIE_H1,200,True,138,1,10033,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
604,/blog/ai-estate-agents-systems-agencies,confirmed-runtime,RC-03|RC-04,H1_DUPLICATE|COOKIE_H1,200,True,150,1,10747,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,52
605,/blog/automate-no-show-follow-up,confirmed-3p-mutation,RC-06,TITLE_TAG,200,True,144,1,12904,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,45
606,/services/web-design-development,refuted-live,RC-01,THIN,200,True,169,1,5820,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
607,/blog/homepage-first-redesigns-misdiagnose-conversion,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,141,1,9620,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,51
608,/blog/how-dental-practices-should-run,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,138,1,12485,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,41
609,/services/web-design-development,refuted-live,RC-01,META_DESC,200,True,169,1,5820,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
610,/blog/estate-agent-automation-guide,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,157,1,10270,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
611,/services/web-design-development,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,169,1,5820,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
612,/blog/how-dental-practices-should-run,obsolete-advice,RC-02|RC-05,SCHEMA|FAQ,200,True,138,1,12485,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,41
613,/blog/fitness-coach-enquiry-automation,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,138,1,10033,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
614,/blog/estate-agent-automation-guide,confirmed-runtime,RC-01|RC-02|RC-03|RC-04|RC-05,META_DESC|H1_DUPLICATE|SCHEMA|FAQ|THIN|COOKIE_H1,200,True,157,1,10270,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
615,/about,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,144,1,2641,True,"index, follow",AboutPage|BreadcrumbList|ListItem,48
615,/blog,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,106,1,16244,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,48
615,/blog/ai-automation-consulting-guide,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,139,1,10910,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
615,/blog/ai-automation-consulting-smarter-operating-system,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,133,1,11083,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,59
615,/blog/ai-estate-agents-systems-agencies,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,150,1,10747,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,52
615,/blog/ai-receptionist-setup-guide,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,145,1,11032,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
615,/blog/ai-receptionist-small-business-guide,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,138,1,11989,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
615,/blog/ai-trades-operating-system-websites-automation,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,159,1,9720,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
615,/blog/ai-voice-agent-buyers-guide,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,149,1,11197,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
615,/blog/ai-voice-agent-development,confirmed-runtime,RC-04,H1_DUPLICATE,200,True,136,1,13695,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,44
618,/privacy-policy,recommendation-only,RC-07,OTHER,200,True,105,1,2492,True,"noindex,nofollow",BreadcrumbList|ListItem|WebPage,31
619,/blog/how-dental-practices-should-run,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,138,1,12485,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,41
620,/blog/fitness-coach-enquiry-automation,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,138,1,10033,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
621,/services/web-design-development,confirmed-3p-mutation,RC-01|RC-04|RC-06|RC-07,H1_DUPLICATE|THIN|TITLE_TAG|VALUEPROP,200,True,169,1,5820,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,52
622,/blog/how-dental-practices-should-run,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,138,1,12485,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,41
623,/blog/build-a-prototype-instead,confirmed-runtime,RC-01|RC-03|RC-04|RC-07,META_DESC|H1_DUPLICATE|READABILITY|COOKIE_H1,200,True,151,1,11674,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
624,/blog/physio-chiropractic-ai-guide,confirmed-3p-mutation,RC-01|RC-04|RC-06|RC-07,META_DESC|H1_DUPLICATE|READABILITY|TITLE_TAG,200,True,138,1,14012,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
625,/blog/dental-practice-automation-guide,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|READABILITY|VALUEPROP,200,True,152,1,11338,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,61
626,/blog/build-a-prototype-instead,obsolete-advice,RC-01|RC-02|RC-05,SCHEMA|FAQ|THIN,200,True,151,1,11674,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
627,/blog/physio-chiropractic-ai-guide,confirmed-runtime,RC-02|RC-03|RC-04|RC-05,H1_DUPLICATE|SCHEMA|FAQ|COOKIE_H1,200,True,138,1,14012,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
628,/blog/dental-practice-automation-guide,confirmed-runtime,RC-01|RC-04|RC-05,H1_DUPLICATE|FAQ|THIN,200,True,152,1,11338,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,61
629,/blog/physio-chiropractic-ai-guide,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,138,1,14012,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
630,/blog/build-a-prototype-instead,refuted-live,RC-01,META_DESC,200,True,151,1,11674,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
631,/blog/dental-practice-automation-guide,confirmed-runtime,RC-01|RC-04,META_DESC|H1_DUPLICATE,200,True,152,1,11338,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,61
